head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
ロンドン市場　ドル円、材料難で小動き　次のアクション待ちか,2009年6月2日（火）17:10:00,"ドル円は96円台で小動き。ロンドンタイムに入って米株先物が下げ幅を拡大する場面もあったが、ドル円は横ばい傾向で推移している。本日は材料難で方向性を見出し難い展開となっている。10日、21日、100日の各移動平均が接近するなど、テクニカル的には次第に方向感が無くなっている。次のアクション待ちといったところか。米国関連の材料としては23時発表の中古住宅販売成約指数に注目したい。

USD/JPY　96.52",,,,,,,,,,,,,,
テクニカルポイント　ポンドスイス、本日終値に注目,2009年6月2日（火）17:31:00,"1.7627　ボリンジャーバンド　2σ上限（21日間）
1.7605　200日移動平均
1.7552　現値
1.7532　エンベロープ1%上限（10日間）
1.7359　10日移動平均
1.7350　一目均衡表・転換線
1.7185　エンベロープ1%下限（10日間）
1.7150　21日移動平均
1.7137　一目均衡表・基準線
1.6870　一目均衡表・雲（上限）
1.6729　100日移動平均
1.6673　ボリンジャーバンド　2σ下限（21日間）
1.6583　一目均衡表・雲（下限）

ポンドスイスは1.76を意識した動き。この水準では200日線が控えるほか、昨年12月中盤の急落劇の始点近辺にあり、レジスタンスとして意識されやすい。この水準をしっかり突破してくると、主要なテクニカルポイントはなく、1.80まで上値余地が広がる。短期移動平均線（10、21日）は上向き、ボリンジャーバンドも拡大傾向にあるため流れは上向きと見る。",,,,,,,,,,,,,,
ロンドン市場　ポンド、ローン承認増加に反応薄,2009年6月2日（火）17:38:00,"先ほど発表された4月の英住宅ローン承認件数は4.3万件と市場予想の4.1万件を上回った。ただ、ポンド相場の反応は鈍い。ポンドは対円、対ドルのほか、対欧州通貨でも特に反応を示していない。

EUR/GBP　0.8621　GBP/JPY　158.08　GBP/USD　1.6385",,,,,,,,,,,,,,
日本銀行　1日の外為市場出来高,2009年6月2日（火）17:45:00,"ドル円　
スポット　　　　 　　 86億7700万ドル
先物＋スワップ　　471億6100万ドル
オプション　　　　　 6億3200万ドル

ユーロドル
スポット　　　　 　　 53億2700万ドル
先物＋スワップ　　80億7700万ドル
オプション　　　　　 3900万ドル",,,,,,,,,,,,,,
ユーロ圏経済指標【ユーロ圏失業率】,2009年6月2日（火）18:00:00,"＊ユーロ圏失業率（4月）18:00
結果　9.2%
予想　9.1%　前回　8.9%",,,,,,,,,,,,,,
ロンドン市場　ユーロ圏の失業率、99年9月以来の水準に悪化,2009年6月2日（火）18:03:00,"先ほど発表されたユーロ圏の失業率は9.2%と1999年9月以来の水準だった。市場では9.1%になると見込まれていた。発表後、ユーロドルは1.41台前半、ユーロ円は136円台前半、ユーロポンドは0.86台前半で取引されている。雇用情勢の悪化に対し、市場の反応は殆ど見られない。

EUR/USD　1.4116　EUR/GBP　0.8622　EUR/JPY　136.15",,,,,,,,,,,,,,
ユーロ圏　10年債利回り格差,2009年6月2日（火）18:37:00,"ユーロ圏の10年債利回り（日本時間18:37時点）（%）
ドイツ　　　　3.659
フランス　　　3.99（+33）
イタリア　　　4.488（+83）
スペイン　　　4.415（+76）
オランダ　　　4.049（+39）
ギリシャ　　　5.485（+183）
ポルトガル　　4.431（+77）
ベルギー　　　4.214（+56）
オーストリア　4.302（+64）
アイルランド　5.511（+185）
フィンランド　4.09（+43）
（注）カッコ内数値はドイツ国債との利回り格差、単位：ベーシスポイント",,,,,,,,,,,,,,
NY原油　時間外取引　68ドル近辺での推移続く,2009年6月2日（火）18:50:00,"東京時間18:49現在
NY原油先物7月限（WTI）（時間外取引）
1バレル＝67.76（-0.82　-1.20%）",,,,,,,,,,,,,,
欧州株　英バークレイズが15%安、中東系ファンドの保有株売却で,2009年6月2日（火）19:12:00,"東京時間19:07現在
英FT100　 4470.17（-36.02　-0.82%）
独DAX　　5151.73（+9.17　+0.19%）
仏CAC40　 3374.07（-5.42　-0.17%）
スイスSMI　 5424.54（+74.80　+1.40%）

2日の欧州株式市場は英市場の下げが目立つ。独仏市場は前日終値近辺で推移している。日本時間18:00に発表された4月のユーロ圏失業率は9.2%となり、1999年9月以来の高水準となったが、市場の反応は軽微だった。

英市場ではFT指数が0.8%安。大きく下げて始まり、横ばい推移が継続している。セクター別では銀行株が安い。バークレイズは15%安と急落している。UAEの投資ファンドが41億2000万ポンド相当のバークレイズ株を売却することが報じられ、売りが殺到している。このほか、HSBCやSチャータード銀がともに大幅安となっており、FT採用銘柄で下落率上位。コモディティ市場が軟調に推移していることで鉱山株や石油株も売りが目立つ。一方で小売のキングフィッシャーは5.8%の大幅高。第1四半期の決算で純利益が予想を上回ったことを好感している。例年に比べ気候が暖かかったことが業績に貢献した。同指数はテクニカル的には4500ポイントが一定の目処。5月以降、この水準では数回上昇を阻まれている。

独市場ではフォルクス・ワーゲンが9.4%上昇。同社とポルシェとの合併観測から買いが膨らんでいるようだ。

【銀行株】
東京時間19:07現在
ＨＳＢＣ　　　　　　 539.75（-12.25　-2.20%）
ＲＢＳ　　　　　　　　39.30（-0.90　-2.36%）
バークレイズ　　　270.75（-45.50　-15.29%）
Ｓチャータード　 1239.00（-29.00　-2.31%）
ロイズＴＳＢ　　　　 69.10（-3.40　-5.00%）
ドイツ銀行　　　　　　48.04（-1.22　-2.57%）
コメルツバンク　　 5.69（-0.02　-0.36%）
ＢＮＰパリバ　　　　 47.85（+0.05　+0.10%）
ソシエテ　ジェネラル　 43.64（-0.18　-0.44%）
クレディ・アグリコル　　 10.75（+0.08　+0.77%）
ＵＢＳ 　　　　　　　　　　 16.24（+0.31　+1.98%）
クレディ・スイス　　　　 48.10（+0.52　+1.11%）

【石油株】
東京時間19:07現在
ＢＰ　　　　　　　　　　 523.00（-1.75　-0.34%）
Ｒダッチ／シェル 1680.00（-8.00　-0.48%）
ＢＧグループ　　　 1152.00（-4.00　-0.35%）
タローオイル　　　 1034.00（-11.00　-1.11%）
ケアン・エナジー　 2673.00（+1.00　+0.04%）
トタル　　　　　　　　　　　 41.30（-0.62　-1.52%）

【鉱山株】
東京時間19:07現在
アントファガスタ　　　　 658.00（-8.00　-1.27%）
ベダンタ・リソーシズ　 1742.00（+18.00　+1.14%）
アングロ・アメリカン　 1829.00（-81.00　-4.56%）
カザフミス　　　　　　 734.00（+3.00　+0.43%）
ＢＨＰビリトン　　　　 1528.00（-26.00　-1.76%）
リオ・ティント　　　　　 2974.00（-8.00　-0.29%）
エクストラータ　　　　 762.00（684.00　+0.88%）
ロンミン　　　　　　　　　　 1480.00（-43.00　-3.01%）",,,,,,,,,,,,,,
通貨オプション　ボラティリティー  大きな変化見られず,2009年6月2日（火）19:24:00,"USD/JPY　　EUR/USD　　EUR/JPY　　GBP/USD
1WK　　　　16.09　　　　15.00　　　　18.03　　　　17.01
1MO　　　　15.50　　　　15.30　　　　17.50　　　　16.20
3MO　　　　15.14　　　　15.40　　　　17.74　　　　15.95
6MO　　　　14.84　　　　15.50　　　　17.89　　　　15.70
9MO　　　　14.69　　　　15.55　　　　17.96　　　　15.60
1YR　　　　14.60　　　　15.60　　　　18.00　　　　15.50

　　　GBP/JPY　　AUD/USD　　USD/CHF
1WK　　　　19.84　　　　21.01　　　　14.61
1MO　　　　19.31　　　　20.45　　　　14.90
3MO　　　　19.64　　　　19.60　　　　14.70
6MO　　　　19.93　　　　18.65　　　　14.67
9MO　　　　20.05　　　　18.40　　　　14.67
1YR　　　　20.11　　　　18.20　　　　14.70
東京時間17:45現在　参考値

前日と比べ、ボラティリティーに大きな変化は見られない。ドル円やユーロドルの1Weekは0.5%程度低下したが、ユーロ円、ポンド円の1Weekは前日並みの水準で推移している。",,,,,,,,,,,,,,
アジア株　香港は大幅安　米GSの持ち株売却などで金融株が安い,2009年6月2日（火）19:26:00,"東京時間19:24現在
香港ハンセン指数　　 18389.08（-499.51　-2.75%）
中国上海総合指数　 2724.30（+3.02　+0.11%）
台湾加権指数　　　　 6949.08（-5.02　-0.07%）
韓国総合株価指数　 1412.85（-2.25　-0.16%）
豪ASX200指数　　　 3955.30（+60.90　+1.60%）
インドSENSEX30種　 14874.91（+34.28　+0.23%）
シンガポールST指数　 2375.82（-4.25　-0.18%）
クアラルンプール　総合指数　 1063.62（+1.82　+0.17%）

2日のアジア株式市場はまちまち。

中国市場は上海総合指数が0.1%高で引けた。序盤から狭いレンジ内で推移した後、売りに押され下げに転じた場面もあったが、かろうじてプラス圏で取引を終えた。石油のペトロチャイナや不動産の保利房地産集団、海運の中国遠洋運輸などが相場を引っ張った。不動産株については中国メディアが5月の上海の新築住宅販売が1年9ヶ月ぶりの水準を回復したと報じたことが買い材料のようだ。一方で金融株は主力株が軒並み売られ、相場を圧迫した。また、北朝鮮の中距離ミサイル発射準備の報道も相場全体の重石となった。

香港市場はハンセン総合指数が2.7%の大幅安となった。序盤は小安く推移したが、午後になって下げ幅を拡大し本日安値圏で引けた。きのう3.9%上昇したことから反動となった。HSBCやチャイナモバイル、中国工商銀行といった主力株が約4.0%下落したことが相場を圧迫した。中国工商銀行については米ゴールドマンが保有株を売却したことが嫌気された。一方で通信のチャイナ・ユニコムはUBSが投資判断を「バイ」としたことを背景に10%急伸した。指数採用42銘柄の内、37銘柄が下落した。",,,,,,,,,,,,,,
