head,date,text,景気,物価,金利,マネーサプライ,貿易収支,雇用,個人消費,介入,要人発言,他通貨,石油,政治,株,債権
東京市場　ピボット分析（主要国通貨）,2009年2月4日（水）08:01:00,"東京時間7:00現在

ドル円
終値89.44　高値89.98　安値88.60

91.46　ハイブレイク
90.72　抵抗2
90.08　抵抗1
89.34　ピボット
88.70　支持1
87.96　支持2
87.32　ローブレイク

ユーロドル
終値1.3040　高値1.3058　安値1.2801

1.3389　ハイブレイク
1.3223　抵抗2
1.3132　抵抗1
1.2966　ピボット
1.2875　支持1
1.2709　支持2
1.2618　ローブレイク

ポンドドル
終値1.4458　高値1.4485　安値1.4154

1.4908　ハイブレイク
1.4697　抵抗2
1.4577　抵抗1
1.4366　ピボット
1.4246　支持1
1.4035　支持2
1.3915　ローブレイク

ドルスイス
終値1.1427　高値1.1667　安値1.1401

1.1862　ハイブレイク
1.1764　抵抗2
1.1596　抵抗1
1.1498　ピボット
1.1330　支持1
1.1232　支持2
1.1064　ローブレイク",,,,,,,,,,,,,,
東京市場　ピボット分析（資源国通貨）,2009年2月4日（水）08:02:00,"東京時間7:00現在

オージードル
終値0.6512　高値0.6546　安値0.6296

0.6857　ハイブレイク
0.6701　抵抗2
0.6607　抵抗1
0.6451　ピボット
0.6357　支持1
0.6201　支持2
0.6107　ローブレイク

キーウィドル
終値0.5139　高値0.5154　安値0.5015

0.5329　ハイブレイク
0.5242　抵抗2
0.5190　抵抗1
0.5103　ピボット
0.5051　支持1
0.4964　支持2
0.4912　ローブレイク

ドルカナダ
終値1.2296　高値1.2523　安値1.2294

1.2677　ハイブレイク
1.2600　抵抗2
1.2448　抵抗1
1.2371　ピボット
1.2219　支持1
1.2142　支持2
1.1990　ローブレイク",,,,,,,,,,,,,,
"東京市場　ピボット分析（クロス円）
",2009年2月4日（水）08:03:00,"東京時間7:00現在

ユーロ円
終値116.63　高値116.70　安値114.41

119.71　ハイブレイク
118.20　抵抗2
117.42　抵抗1
115.91　ピボット
115.13　支持1
113.62　支持2
112.84　ローブレイク

ポンド円
終値129.32　高値129.40　安値126.71

132.93　ハイブレイク
131.17　抵抗2
130.24　抵抗1
128.48　ピボット
127.55　支持1
125.79　支持2
124.86　ローブレイク

スイス円
終値78.27　高値78.34　安値76.65

80.55　ハイブレイク
79.44　抵抗2
78.86　抵抗1
77.75　ピボット
77.17　支持1
76.06　支持2
75.48　ローブレイク

豪ドル円
終値58.24　高値58.43　安値56.25

61.21　ハイブレイク
59.82　抵抗2
59.03　抵抗1
57.64　ピボット
56.85　支持1
55.46　支持2
54.67　ローブレイク

NZドル円
終値45.95　高値46.00　安値44.82

47.54　ハイブレイク
46.77　抵抗2
46.36　抵抗1
45.59　ピボット
45.18　支持1
44.41　支持2
44.00　ローブレイク

カナダドル円
終値72.74　高値72.75　安値71.48

74.44　ハイブレイク
73.59　抵抗2
73.17　抵抗1
72.32　ピボット
71.90　支持1
71.05　支持2
70.63　ローブレイク",,,,,,,,,,,,,,
東京市場　ピボット分析（新興国通貨）,2009年2月4日（水）08:04:00,"東京時間7:00現在

ランド円
終値8.91　高値8.95　安値8.73

9.22　ハイブレイク
9.08　抵抗2
9.00　抵抗1
8.86　ピボット
8.78　支持1
8.64　支持2
8.56　ローブレイク

シンガポールドル円
終値59.44　高値59.64　安値58.67

60.80　ハイブレイク
60.22　抵抗2
59.83　抵抗1
59.25　ピボット
58.86　支持1
58.28　支持2
57.89　ローブレイク

香港ドル円
終値11.54　高値11.60　安値11.43

11.79　ハイブレイク
11.69　抵抗2
11.62　抵抗1
11.52　ピボット
11.45　支持1
11.35　支持2
11.28　ローブレイク",,,,,,,,,,,,,,
東京市場　ドル円89円台前半でのもみあい,2009年2月4日（水）08:23:00,"東京市場は静かな立ち上がり。
ドル円は89円台前半でのもみ合いとなっている。
オバマ大統領のインタビューが、米FOXやCNNなど各局で報じられているが市場に直接関与する内容は無く、特に材料とはなっていない。

USD/JPY 89.35",,,,,,,,,,,,,,
寄付き前の外資系証券経由の注文状況510万株の売り越し観測,2009年2月4日（水）08:31:00,"差し引き510万株の売り越し観測
売り注文2040万株
買い注文1530万株",,,,,,,,,,,,,,
日経平均　寄り付き　71.73円高　7897.24円,2009年2月4日（水）09:01:00,,,,,,,,,,,,,,,
東京市場　豪ドル調整、まもなく小売売上高,2009年2月4日（水）09:11:00,"豪ドルが弱含んでいる。NY市場で買われた反動で調整しているようだ。このあと9時30分には豪小売売上高が発表される。指標発表への警戒感も調整に繋がっているようだ。市場では小売売上高の伸びが拡大すると見込まれている。

AUD/JPY　58.06　AUD/USD　0.6490",,,,,,,,,,,,,,
本日の新規投信設定情報（なし)  ,2009年2月4日（水）09:20:00,本日の新規投信設定はありません。  ,,,,,,,,,,,,,,
豪経済指標【小売売上高】,2009年2月4日（水）09:38:00,"＊小売売上高（12月）9:30
前回　3.8%
予想　1.4%　前回　0.4%（前月比）

※豪統計局は4日、従来の小売売上高（トレンド推計）を一時取り止めると発表しました。
　豪政府の景気刺激策を考慮した措置です。このため、季節調整済みの　小売売上高を代替的に配信しております。",,,,,,,,,,,,,,
東京市場　豪ドル上昇、小売売上高が大幅増,2009年2月4日（水）09:45:00,"豪ドルが上昇している。先ほど発表された12月の小売売上高は前月比3.8%と、2008年で最大の伸びを示した。発表後、豪ドル円は58円付近から58.30付近へ、豪ドル/ドルは0.6480付近から0.6510付近へと上昇している。個人消費の改善をひとまず好感した形。

AUD/JPY　58.29　AUD/USD　0.6513",,,,,,,,,,,,,,
東京仲値　89.39円　三菱東京UFJ銀行,2009年2月4日（水）09:56:00,,,,,,,,,,,,,,,
東京市場　ドル円、クロス円　仲値にかけて下落,2009年2月4日（水）10:13:00,"ドル円、クロス円が水準を切り下げている。9時55分の仲値公示にかけて比較的まとまった売りが出たようだ。ユーロ円は116円割れ、ポンド円は128円台半ばで弱含み。小売統計発表後に買われた豪ドル円は上げ幅を消している。

EUR/JPY　115.99　GBP/JPY　128.58　AUD/JPY　57.84",,,,,,,,,,,,,,
中国人民銀行　人民元中心レート　1ドル＝6.8348元,2009年2月4日（水）10:20:00,,,,,,,,,,,,,,,
NY原油・金　時間外取引　原油先物、小幅高で推移,2009年2月4日（水）10:30:00,"東京時間10:22現在
NY原油先物3月限（WTI）（時間外取引）
1バレル＝41.04（+0.26　+0.64%）
NY金先物4月限（COMEX）（時間外取引）
1オンス＝900.60（+8.10　+0.91%）",,,,,,,,,,,,,,
東京市場　値動き止まる、材料難で,2009年2月4日（水）10:48:00,"先ほどから主要通貨の値動きがこう着している。仲値公示後は材料難で売買を見送る向きが多いようだ。ドル円は89円台半ば、ユーロ円は116円台前半、ポンド円は128円台後半で推移。日経平均は150円高となっているが、円売りには結びついていない。

USD/JPY　89.43　EUR/JPY　116.11　GBP/JPY　128.66",,,,,,,,,,,,,,
日経平均　前引け　168.58円高　7994.09円,2009年2月4日（水）11:01:00,,,,,,,,,,,,,,,
通貨オプション　ボラティリティー　上昇一服,2009年2月4日（水）11:29:00,"USD/JPY　　EUR/USD　　EUR/JPY　　GBP/USD
1WK　　　　22.58　　　　20.51　　　　31.01　　　　23.52
1MO　　　　21.14　　　　20.00　　　　29.58　　　　22.31
3MO　　　　20.12　　　　19.55　　　　28.39　　　　20.51
6MO　　　　18.80　　　　18.90　　　　27.12　　　　19.61
9MO　　　　17.77　　　　18.60　　　　26.24　　　　19.10
1YR　　　　17.03　　　　18.05　　　　25.69　　　　18.70

　　　　　　　　　
　　　GBP/JPY　　AUD/USD　　USD/CHF
1WK　　　　34.68　　　　27.76　　　　16.26
1MO　　　　34.52　　　　26.76　　　　16.41
3MO　　　　32.73　　　　25.50　　　　16.50
6MO　　　　31.07　　　　24.25　　　　16.29
9MO　　　　30.21　　　　23.50　　　　16.06
1YR　　　　29.71　　　　22.50　　　　15.55
東京時間08:45現在　参考値

前日と比べボラティリティーの上昇が一服している。海外市場で株高・円安が進むなどリスク回避懸念の緩和が背景。1週間物ではポンド円が36%台から34%台へ、ドル円が23%台から22%台へと低下した。",,,,,,,,,,,,,,
インドネシア中銀　政策金利を0.5%引き下げ8.25%に,2009年2月4日（水）11:31:00,,,,,,,,,,,,,,,
本日の予定【米主要企業決算】,2009年2月4日（水）12:32:00,"シスコシステムズ（0.302）
フィリップ・モリス（0.615）
クラフト・フーズ（0.441）
タイムワーナー（0.261）
デボン・エナジー（1.088）
＊プルデンシャル・ファイナンシャル（-1.187）
＊は金融株、カッコ内数値は予想1株当たり利益、単位:ドル",,,,,,,,,,,,,,
アジア株　米株高を好感、上昇,2009年2月4日（水）12:39:00,"東京時間12:30現在

香港ハンセン指数　　 13022.73（+245.84　+1.92%）
中国上海総合指数　 2096.79（+35.98　+1.75%）
中国　シンセン総合指数　 647.09（+8.04　+1.26%）
台湾加権指数　　　　 4375.63（+2.82　+0.06%）
韓国総合株価指数　 1188.36（+25.16　+2.16%）
豪ASX200指数　　　 3442.50（-66.20　-1.89%）

アジア株は上昇している。前日の米株高が好感され、各国とも概ね堅調に推移している。",,,,,,,,,,,,,,
通貨ペア別　売買動向,2009年2月4日（水）12:49:00,"【通貨ペア別　売買動向（単位：％）】

◆ドル円　　くりっく３６５　外為どっとコム
09/01/28　　　　66.0　　　　75.2
09/01/29　　　　70.5　　　　75.2
09/01/30　　　　73.4　　　　75.0
09/02/02　　　　71.0　　　　75.7
09/02/03　　　　69.4　　　　78.7

◆ユーロ円　くりっく３６５　外為どっとコム
09/01/28　　　　46.5　　　　69.2
09/01/29　　　　49.7　　　　76.6
09/01/30　　　　48.1　　　　81.5
09/02/02　　　　49.8　　　　80.3
09/02/03　　　　45.5　　　　74.9

◆ポンド円　くりっく３６５　外為どっとコム
09/01/28　　　　44.9　　　　55.2
09/01/29　　　　46.0　　　　50.8
09/01/30　　　　48.8　　　　47.2
09/02/02　　　　48.4　　　　51.2
09/02/03　　　　43.7　　　　47.5

◆豪ドル円　くりっく３６５　外為どっとコム
09/01/28　　　　98.8　　　　81.4
09/01/29　　　　98.8　　　　85.6
09/01/30　　　　99.0　　　　89.9
09/02/02　　　　99.1　　　　89.4
09/02/03　　　　98.9　　　　86.5

◆NZドル円　くりっく３６５　外為どっとコム
09/01/28　　　　86.5　　　　88.2
09/01/29　　　　89.3　　　　90.2
09/01/30　　　　90.4　　　　90.9
09/02/02　　　　89.9　　　　90.0
09/02/03　　　　88.7　　　　89.1

（注）売買動向＝買いポジション残高÷全ポジション残高
（資料）株式会社東京金融取引所、株式会社外為どっとコム",,,,,,,,,,,,,,
東京市場　様子見、株高に反応せず,2009年2月4日（水）13:16:00,"日経平均の上げ幅が200円を超えたが、円売りの反応は限定的。ドル円、クロス円は比較的狭いレンジで振幅している。明日の欧英金利発表、明後日の雇用統計など重要イベントの発表が近づいていることで様子見が強まっている可能性も。

USD/JPY　89.53　EUR/JPY　116.48　GBP/JPY　128.82",,,,,,,,,,,,,,
東京市場　豪ドル　揉み合い続く,2009年2月4日（水）13:58:00,"豪ドル円は58円付近、豪ドル/ドルは0.64台後半で推移。9時30分に発表された豪小売売上高は予想を上回る伸びを示したが、豪ドル買いの反応は発表直後にとどまった。市場では米系や日系の投資家による売りが観測されている。

AUD/JPY　58.02　AUD/USD　0.6476",,,,,,,,,,,,,,
テクニカルポイント　ドル円　下降バイアス続く,2009年2月4日（水）14:14:00,"101.23　200日移動平均
95.58　100日移動平均
94.78　一目均衡表・雲（上限）
91.63　ボリンジャーバンド　2σ上限（21日間）
90.88　一目均衡表・基準線
90.69　一目均衡表・雲（下限）
90.34　エンベロープ1%上限（10日間）
89.85　21日移動平均
89.52　現値
89.44　10日移動平均
89.37　一目均衡表・転換線
88.55　エンベロープ1%下限（10日間）
88.06　ボリンジャーバンド　2σ下限（21日間）

ドル円は短期移動平均（10日、21日）を挟んだ水準。21日線の傾きが下向きとなっており、下降バイアスが続いている。今週は90円手前で上昇を阻まれるパターンが続いている。目先のレジスタンスとして21日線や90円の節目が意識されそうだ。",,,,,,,,,,,,,,
